"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Senegal","SEN","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.6","","","","","59.8","","","","","48.9","","","","","43.3","","41.1","","38.8","","","","","39.4","","","",
"Singapur","SGP","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Salomón","SLB","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leona","SLE","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","","","","","","","","","75.6","","","",
"El Salvador","SLV","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.9","","","","","","","","","","","","",
"San Marino","SMR","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.5","","73.6","","73.6","","","","","73.6","","","",
"Serbia","SRB","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.081882845279","","","","","63.9347514267724","","","","","61.769894937004","","","","","61.2767185628526","","58.5651519738453","","57.1232043308279","","","","","55.257657510466","","","",
"Sudán del Sur","SSD","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.6","","","",
"África al sur del Sahara","SSF","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.081882845279","","","","","63.9347514267724","","","","","61.769894937004","","","","","61.2767185628526","","58.5651519738453","","57.1232043308279","","","","","55.257657510466","","","",
"Pequeños Estados","SST","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santo Tomé y Príncipe","STP","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.6","","","",
"Suriname","SUR","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","","","","","","","","","7.3","","","",
"República Eslovaca","SVK","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eslovenia","SVN","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suecia","SWE","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.7","","","",
"Sint Maarten (Dutch part)","SXM","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Árabe Siria","SYR","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5","","22.5","","","","","","","19.3","","","",
"Islas Turcas y Caicos","TCA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9","","","","","96.4","","","","","93.9","","","","","91.3","","90.3","","89.3","","","","","88.2","","","",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0398167317587","","","","","42.0232203055144","","","","","37.9035589073258","","","","","33.1144216496494","","30.5976194850373","","28.9538881098005","","","","","25.7899238792442","","","",
"Europa y Asia central (BIRF y la AIF)","TEC","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.1","","","","","","","","","51.2","","","",
"Tailandia","THA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","","26.5","","27","","","","","25","","","",
"Tayikistán","TJK","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistán","TKM","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (BIRF y la AIF)","TLA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.4668092583214","","","","","32.8605370693259","","","","","30.2100094549749","","","","","25.4086696053117","","24.70931882908","","","","","","","20.3485806868449","","","",
"Timor-Leste","TLS","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2036624795189","","","","","","","","","","","","","","","28.3689845537114","","","","","","","","","","","","",
"Tonga","TON","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asia meridional (BIRF y la AIF)","TSA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6207767821597","","","","","51.4439702980606","","","","","45.6137852407804","","","","","39.8081870670211","","37.2832802606201","","34.7593500917455","","","","","30.4462636577431","","","",
"África al sur del Sahara (BIRF y la AIF)","TSS","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.081882845279","","","","","63.9347514267724","","","","","61.769894937004","","","","","61.2767185628526","","58.5651519738453","","57.1232043308279","","","","","55.257657510466","","","",
"Trinidad y Tobago","TTO","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7","","","","","","","","","","","","",
"Túnez","TUN","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","","","",
"Turquía","TUR","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4","","","","","20.7","","","","","17.9","","","","","15.5","","14.1","","13","","","","","11.9","","","",
"Tuvalu","TUV","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzanía","TZA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.4","","","","","73.7","","","","","70.1","","","","","66.4","","65","","63.5","","","","","50.7","","","",
"Uganda","UGA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","","","","","75","","","","","75","","","","","66.7","","63.4","","60.1","","","","","53.6","","","",
"Ucrania","UKR","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ingreso mediano alto","UMC","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7264315797386","","","","","35.749862258344","","","","","32.7701468009267","","","","","29.5207642879916","","27.9690532376223","","27.5441187989434","","","","","23.2354231987546","","","",
"Uruguay","URY","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estados Unidos","USA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistán","UZB","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Vicente y las Granadinas","VCT","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela","VEN","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","","","","","","","","","","","",
"Islas Vírgenes Británicas","VGB","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Vírgenes (EE.UU.)","VIR","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.5","","","","","54.6","","","","","48.8","","","","","41.3","","38.3","","35.2","","","","","27.2","","","",
"Vanuatu","VUT","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mundo","WLD","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.4065868484959","","","","","","","","","","39.6483669266786","","","","","35.8594443695648","","34.1985151677867","","33.3306196582094","","","","","","","","",
"Samoa","WSM","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep. del","YEM","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.2","","76.8","","","","","","","60.8","","","",
"Sudáfrica","ZAF","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.2","","","","","39.7","","","","","33.2","","","","","28.7","","23","","23","","","","","23","","","",
"Zambia","ZMB","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","","","","","57.1","","","","","57.2","","","","","57.2","","57.3","","57.3","","","","","54","","","",
"Zimbabwe","ZWE","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","3.7","","","","","3.3","","","","","17.9","","21","","24.1","","","","","25.1","","","",
