"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Irlanda","IRL","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irán, República Islámica del","IRN","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.65009","","","","","","14.7","","","","","6.4","","","","","","",
"Islandia","ISL","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italia","ITA","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","","","9.8","","","","","","6.2","","","","","","",
"Jordania","JOR","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1.23","",
"Japón","JPN","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazajstán","KAZ","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7","","","","","","","","","","3.6","","","","","","","","","","","",
"Kenya","KEN","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7","37.7","","","","","","","","","34.4388861650453","","","","","","","","",
"Kirguistán","KGZ","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6","","","","","","","","5.2","36.6","","","","","","","41.0805541132616","","","",
"Camboya","KHM","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.3","","","48.9","","","","","34.5","","","11.5","","","","","",
"Kiribati","KIR","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saint Kitts y Nevis","KNA","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República de","KOR","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Democrática Popular Lao","LAO","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6","","","","8.6","","","","","","","",
"Líbano","LBN","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.4","","","18.4","","","","","","","",
"Libia","LBY","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santa Lucía","LCA","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe","LCN","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países de ingreso bajo","LIC","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","","","","","","","","","","10.7","","","","","","","","",
"Países de ingreso mediano bajo","LMC","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ingreso mediano y bajo","LMY","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8481","","2.6","","","","","","","","","","","","","","","",
"avanzada del dividendo demográfico","LTE","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lituania","LTU","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxemburgo","LUX","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Letonia","LVA","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Región Administrativa Especial de Macao, China","MAC","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de San Martín (parte francesa)","MAF","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2","","","","","4.5","","","","","","","","","","","","","",
"Mónaco","MCO","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5","","","","","","","","","29","","","","","","","","",
"Madagascar","MDG","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.63487","","","","","","26","","","","","","","","","","",
"Maldivas","MDV","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oriente Medio y Norte de África","MEA","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"México","MEX","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9","","","8.3","","12.2","8","6.8","","5.606943","","","","",
"Islas Marshall","MHL","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
" Ingreso mediano","MIC","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ex República Yugoslava de Macedonia","MKD","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8","","","","","19.8","","","","","","",
"Malí","MLI","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.3","49.5","23","","","","","","29.7","","","","",
"Malta","MLT","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.02146","","","","","12.4","","10.1","","","","","16","14.699067382827","","","","",
"Mariana","MNP","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","","","","","","","","","","","","27.4","","","","","","","","","",
"Mauritania","MRT","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3","","","","14.52555","","","","","","",
"Mauricio","MUS","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.6","","40.3","","","","","25.1","","","47.57831","48.9","","",
"Malasia","MYS","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América del Norte","NAC","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4382866349112","","","","","","","","","","","","","","","","","","",
"Nueva Caledonia","NCL","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Níger","NER","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1","","55.1","","","48.5","","","","","",
"Nigeria","NGA","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.7","","","21.2","35.06192","","","","","","",
"Nicaragua","NIC","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1306786605","","","","10.1","","","","","31.1","","47.74977","","","","","",
"Países Bajos","NLD","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Noruega","NOR","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.2","","","","","","","","","40.6","","","","","","42.8274929134937","","","",
"Nauru","NRU","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Zelandia","NZL","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Miembros OCDE","OED","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Omán","OMN","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Otros Estados pequeos","OSS","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistán","PAK","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9","","","13","","","","","","",
"Panamá","PAN","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","","","","","8.9","","5.4","","4.5","","5.620417","","","",
"Perú","PER","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1","","","","","","","42.2","","","","20.7","","","26.10942","22.5665722356755","","",
"Filipinas","PHL","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.25641","","","","","","","","","","9","","","","","","",
"Palau","PLW","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua Nueva Guinea","PNG","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Polonia","POL","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"previa al dividendo demográfico","PRE","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República Popular Democrática de","PRK","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.63655415626555","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3","","","","","","","","","10.42105","","","",
"Ribera Occidental y Gaza","PSE","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estados pequeos de las Islas del Pacfico","PSS","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"posterior al dividendo demográfico","PST","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Polinesia Francesa","PYF","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rumania","ROU","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","","","","","","","","","","","","","","","","","",
"Federación de Rusia","RUS","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.1","","","","","","","","7.5","","19.1","5.000835","","","5.9","","","",
"Asia meridional","SAS","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arabia Saudita","SAU","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudán","SDN","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.13425","","","","","","","","12.5","","","","","","30.5550319917431","","","",
"Senegal","SEN","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5","","","","","","13.1","","","","25.1388709166593","","",
"Singapur","SGP","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Salomón","SLB","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leona","SLE","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","","","","","62.7","","14.9","53.7","","39.9","","","59.2","","","","",
"El Salvador","SLV","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6609317489","","","","7.1","","7.4","","7.442466","7","7.800059","","","","",
"San Marino","SMR","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.5","","","","","","","","","","","",
"Serbia","SRB","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9","","","","","","","","","17.9379","","","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudán del Sur","SSD","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.6","","","","","","","","","",
"África al sur del Sahara","SSF","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pequeños Estados","SST","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santo Tomé y Príncipe","STP","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Eslovaca","SVK","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eslovenia","SVN","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suecia","SWE","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2","","","","","","","","","","13.3","","","","","","","",
