"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Omán","OMN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","16481","17049","17640","18244","18837","19420","20148","20862","21572","22286","23024","23755","24503","25281","26112","26990","27883","28770","29665","30570","31478","32534","33600","34614","35495","36231","37290","38211","39117","40156","41431","42449","43552","44577","45318","45658","47748","49550","51202","52980","55170","56840","58717","60744","62841","64977","67632","70726","74184","77877","81774","83883","86313","89178","92771","97199","102920","109186",
"Otros Estados pequeos","OSS","Población de 65 años de edad y más, total","SP.POP.65UP.TO","460998","470181","478680","486147","492944","499371","515174","531360","548271","565354","582647","597865","611819","624363","635795","646484","660014","672360","683283","692073","698598","711188","722221","731986","741884","753854","769534","786713","804749","823050","841033","867137","889811","910620","932071","953329","978266","1003060","1027185","1053412","1079656","1106433","1132889","1158609","1183099","1206177","1232522","1257784","1283259","1309600","1337929","1370426","1405356","1443055","1484042","1529039","1581150","1635549",
"Pakistán","PAK","Población de 65 años de edad y más, total","SP.POP.65UP.TO","1943148","1953253","1965453","1979158","1993500","2008466","2047860","2087815","2128451","2169974","2212554","2271774","2331622","2394065","2460904","2533186","2617210","2705068","2797538","2895015","2997670","3105331","3216632","3331702","3449813","3570488","3697862","3822910","3947228","4073013","4201760","4336166","4472664","4611405","4751499","4893373","5047205","5197788","5348198","5502535","5663160","5832495","6003923","6179278","6358929","6543363","6753345","6955963","7152500","7344801","7533754","7732290","7932814","8130696","8318014","8493530","8680676","8855747",
"Panamá","PAN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","40977","42416","43868","45332","46834","48373","50108","51878","53683","55532","57426","59526","61642","63806","66045","68383","70991","73690","76473","79330","82278","85455","88676","91957","95326","98789","102327","105916","109609","113450","117484","121540","125775","130208","134849","139728","144795","149999","155418","161147","167260","173584","180263","187308","194699","202455","210562","218893","227551","236643","246273","255934","266005","276607","287854","299881","311869","324531",
"Perú","PER","Población de 65 años de edad y más, total","SP.POP.65UP.TO","345803","358466","370860","382847","394192","404821","416982","428450","439615","450965","462818","478571","494607","510850","527119","543316","562056","580344","598280","615940","633422","653949","674572","695360","716210","737172","763729","789510","815197","841771","869808","902482","936511","971880","1008308","1045727","1088760","1132233","1176183","1220634","1265713","1324766","1384023","1443696","1503810","1564404","1611750","1660123","1710452","1763698","1820639","1877355","1936838","1999954","2067896","2141503","2218120","2300257",
"Filipinas","PHL","Población de 65 años de edad y más, total","SP.POP.65UP.TO","816857","841748","864804","886603","908019","929489","956477","982498","1009063","1037935","1070269","1113076","1157714","1203218","1248390","1292602","1343326","1392143","1438676","1482247","1522704","1566523","1606510","1644256","1681829","1720485","1769738","1818871","1866110","1908899","1946377","1990029","2028398","2065313","2105917","2153357","2226365","2303137","2382232","2461496","2539921","2633507","2725312","2815793","2906248","2998912","3162994","3330942","3501636","3680554","3877930","4014612","4162708","4319345","4481862","4650383","4842890","5038839",
"Palau","PLW","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua Nueva Guinea","PNG","Población de 65 años de edad y más, total","SP.POP.65UP.TO","55864","56765","57688","58531","59191","59617","61407","63047","64516","65789","66847","69068","71091","72928","74601","76127","78976","81721","84355","86904","89380","93003","96559","100047","103469","106842","111018","115087","119036","122861","126579","131547","136300","140878","145338","149726","155253","160607","165812","170926","175998","182300","188600","194816","200864","206743","214262","221568","228752","235915","243181","251755","260262","269009","278395","288683","301197","314221",
"Polonia","POL","Población de 65 años de edad y más, total","SP.POP.65UP.TO","1687679","1758883","1842088","1938522","2042543","2142370","2248558","2356240","2464453","2574570","2681507","2788430","2910895","3035746","3156981","3270817","3377663","3478642","3559107","3610980","3632011","3616447","3565475","3501359","3453970","3439122","3479926","3547209","3629278","3713085","3792501","3895496","3987542","4070849","4149905","4225240","4321063","4413491","4500442","4578507","4600539","4704002","4801000","4885649","4950291","4991013","5027010","5036628","5042583","5073154","5125274","5235890","5381961","5554064","5739369","5930301","6146204","6365790",
"previa al dividendo demográfico","PRE","Población de 65 años de edad y más, total","SP.POP.65UP.TO","5434323","5601061","5754246","5894161","6021939","6138597","6336556","6523716","6700348","6866041","7021537","7255907","7477958","7689853","7894162","8092902","8362697","8624965","8877503","9117627","9344452","9650727","9937195","10206535","10461993","10706949","11037001","11354626","11664009","11969306","12273053","12658673","13042469","13421708","13792266","14152912","14559047","14935600","15289627","15628586","15958218","16403303","16834344","17253836","17664219","18068630","18640539","19201700","19752906","20294604","20831034","21486136","22132358","22780359","23442789","24129560","24970663","25822202",
"Puerto Rico","PRI","Población de 65 años de edad y más, total","SP.POP.65UP.TO","123134","127331","131960","136828","141635","146222","150584","155474","161280","168375","176923","179473","182103","184590","186684","188297","199268","211121","224119","238241","253302","260480","267647","275415","283944","293021","301827","311062","321387","332674","344248","351916","359155","367065","375775","385440","394411","403593","412453","421962","431284","439178","446249","452613","458666","464186","469098","472519","475393","478552","482799","488000","493630","499635","502469","503784","505875","506195",
"Corea, República Popular Democrática de","PRK","Población de 65 años de edad y más, total","SP.POP.65UP.TO","366540","371477","380392","390779","398606","402290","421190","433071","440421","447800","457057","468498","483342","499827","515128","528350","549454","569104","587321","604698","621622","646951","668870","689200","710436","733923","758059","786706","818184","849744","880553","925089","969335","1014220","1061931","1113886","1155759","1197724","1242309","1292884","1351610","1431182","1515454","1601646","1687162","1770795","1856190","1936850","2012533","2083421","2149803","2231377","2311368","2381244","2428493","2447889","2447429","2419324",
"Portugal","PRT","Población de 65 años de edad y más, total","SP.POP.65UP.TO","707573","724789","739854","752145","763113","773065","783801","797842","815169","828511","840383","853038","866011","879516","905808","956899","1002196","1032670","1064398","1094684","1122550","1147935","1166447","1181864","1198842","1219338","1245333","1273422","1303354","1333853","1363301","1388582","1414891","1443250","1473826","1506481","1536472","1569016","1603856","1640137","1678397","1713144","1743524","1769272","1791493","1812457","1841356","1871127","1902426","1937222","1976472","2012512","2046119","2078646","2112002","2148123","2180715","2213371",
"Paraguay","PRY","Población de 65 años de edad y más, total","SP.POP.65UP.TO","60868","63200","65507","67833","70263","72842","75414","78041","80723","83464","86284","89303","92397","95571","98793","102067","105945","109676","113412","117344","121577","125885","130434","135190","140073","145061","150317","155587","160943","166532","172436","179286","186353","193412","200056","206109","212252","217709","222953","228672","235293","243158","251958","261351","270783","279981","290168","299925","309663","320014","331386","342986","355548","369160","383865","399703","416657","434443",
"Ribera Occidental y Gaza","PSE","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42168","44055","45976","48005","50255","52807","55572","58678","60961","63517","66412","69668","73032","76493","79985","83437","87229","90927","94974","99289","103971","109037","114518","120228","125929","131507","137024","142563",
"Estados pequeos de las Islas del Pacfico","PSS","Población de 65 años de edad y más, total","SP.POP.65UP.TO","20564","21446","22479","23548","24494","25267","26187","27022","27781","28560","29388","30410","31409","32402","33418","34489","35519","36469","37356","38161","38941","40463","41972","43390","44619","45611","47137","48470","49655","50725","51755","53065","54278","55414","56532","57654","59493","61333","63081","64609","65921","68148","70269","72375","74634","77131","79764","82568","85547","88569","91543","94838","98157","101553","105032","108634","112725","116851",
"posterior al dividendo demográfico","PST","Población de 65 años de edad y más, total","SP.POP.65UP.TO","66491822","68190669","69803338","71421016","73075368","74780199","76764875","78739757","80679887","82751586","84740265","87076700","89292273","91361627","93508724","95636633","98022108","100490351","102892101","104975281","106546509","107839314","108503011","108897743","109517224","110671292","112570587","114879335","117486674","120190005","122838468","125600080","128327150","130908112","133249056","135429153","137743425","139883413","141898589","143984301","146214733","148821220","151523955","154296036","157020277","159630960","162456744","165190929","168046469","171143157","174752541","178357388","182822025","187720208","192736477","197671838","202550469","207156874",
"Polinesia Francesa","PYF","Población de 65 años de edad y más, total","SP.POP.65UP.TO","2199","2269","2345","2418","2489","2554","2630","2705","2795","2902","3027","3179","3336","3506","3681","3866","4109","4352","4599","4825","5024","5159","5222","5211","5176","5183","5451","5778","6129","6435","6694","6883","7047","7231","7452","7716","8159","8635","9139","9659","10189","10687","11184","11707","12254","12852","13605","14413","15242","16052","16814","17474","18059","18638","19298","20087","20975","22005",
"Qatar","QAT","Población de 65 años de edad y más, total","SP.POP.65UP.TO","1393","1435","1503","1581","1672","1767","1838","1909","1988","2077","2197","2379","2615","2890","3190","3493","3524","3500","3456","3453","3508","3696","3954","4241","4515","4754","5029","5303","5566","5816","6070","6404","6675","6881","7033","7136","7533","8022","8602","9248","9960","9824","9709","9741","10063","10728","11923","13608","15485","17234","18582","20107","21612","23176","24955","27043","30534","34492",
"Rumania","ROU","Población de 65 años de edad y más, total","SP.POP.65UP.TO","1256900","1304596","1355157","1408293","1459314","1504539","1551393","1597066","1632678","1667491","1713950","1759885","1815491","1876356","1938917","2004982","2086794","2158559","2218197","2253283","2266972","2263199","2231447","2190472","2160552","2156261","2188233","2233290","2290717","2353869","2414154","2464375","2519859","2597321","2670311","2733377","2814561","2878844","2934814","2992208","3055115","3093337","3122493","3181795","3226856","3244248","3267444","3238365","3190680","3173237","3176297","3195030","3225255","3267472","3316865","3368576","3431586","3496261",
"Federación de Rusia","RUS","Población de 65 años de edad y más, total","SP.POP.65UP.TO","7296006","7495260","7701998","7926171","8175247","8456435","8740802","9046503","9371914","9712927","10067629","10478974","10866385","11250937","11664371","12120162","12604710","13138644","13656605","14059895","14300373","14428635","14400762","14283794","14198015","14179277","14275082","14394743","14575001","14868859","15282176","15811844","16457481","17112707","17645341","18004876","18261748","18274027","18177855","18135183","18240509","18603684","19101671","19597557","19880916","19832971","19760354","19486678","19134465","18851968","18694313","18756417","18854368","18982795","19165394","19436685","19905694","20487154",
"Rwanda","RWA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","87182","89403","91389","93136","94613","95836","97611","99223","100735","102216","103674","105857","107893","109728","111297","112571","114743","116765","118552","119943","120883","122752","124186","125763","128198","131845","137741","144637","151420","156985","160835","158479","152077","143613","135311","127964","146406","171175","201269","232189","259159","261751","258202","251657","245828","242714","246151","251710","258599","265790","272771","281805","291053","301115","312802","326647","343951","363136",
"Asia meridional","SAS","Población de 65 años de edad y más, total","SP.POP.65UP.TO","17947905","18525860","19111229","19669257","20161246","20571786","21234452","21829763","22383121","22927143","23481319","24353834","25225808","26081897","26903977","27686555","28675240","29617416","30519997","31392389","32243451","33319612","34341757","35313203","36243492","37144919","38328963","39475271","40586806","41667967","42729628","44269126","45777062","47260183","48729739","50200250","52112507","53983867","55835428","57692822","59575204","61767739","63951529","66107638","68204183","70235921","72540045","74751827","76897177","79007160","81121365","83698060","86260556","88902026","91728309","94810592","98488299","102289952",
"Arabia Saudita","SAU","Población de 65 años de edad y más, total","SP.POP.65UP.TO","148007","152762","157670","162672","167667","172641","177925","183211","188668","194485","200779","207530","214964","223168","232149","241884","250372","259413","269414","280794","293846","303724","314256","325102","335726","345586","363562","384049","407100","432345","459525","479329","497403","514280","530275","545430","560497","574873","589505","605353","623017","637298","652896","669916","688480","708913","728015","749145","771746","794609","817533","838898","861014","886740","920064","963535","1020883","1085452",
"Sudán","SDN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","244078","249993","255455","260662","265838","271128","278289","285465","292739","300193","307920","317880","328023","338377","348961","359822","372308","385013","397985","411274","424982","439715","454629","469753","485122","500864","517663","534267","551269","569327","588876","613974","640870","669008","697670","726468","750512","772535","793283","813670","834502","860864","887444","914007","940157","965692","997498","1028535","1059691","1092031","1126455","1164664","1204504","1246218","1289879","1335541","1386006","1438157",
"Senegal","SEN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","84109","86271","88200","89942","91575","93164","95952","98623","101201","103667","106037","110033","113921","117638","121138","124384","129526","134429","139156","143798","148457","154764","161162","167682","174346","181175","189162","197420","205926","214630","223525","233097","242588","251992","261313","270550","279795","288602","297137","305549","313960","323109","332036","340725","349073","357030","366693","375918","384686","392884","400508","409958","418894","427850","437568","448523","462163","476826",
"Singapur","SGP","Población de 65 años de edad y más, total","SP.POP.65UP.TO","33664","36434","39448","42702","46238","50001","53595","57352","61105","64957","69067","73485","77975","82744","87774","93050","97426","102061","106473","110546","114077","122950","131412","135837","141229","144445","146063","149991","155659","162204","170604","179565","189435","199079","210883","223832","238298","253040","269856","281091","295851","311669","321742","323170","333750","351041","372300","397048","425359","443507","457899","488271","526179","564681","604760","646829","689187","725193",
"Islas Salomón","SLB","Población de 65 años de edad y más, total","SP.POP.65UP.TO","3141","3507","3915","4328","4664","4918","5126","5267","5371","5485","5619","5737","5857","5981","6105","6229","6420","6624","6837","7045","7254","7393","7498","7597","7697","7814","8007","8197","8379","8534","8660","8851","9003","9161","9354","9599","9983","10415","10865","11283","11652","12161","12614","13045","13519","14052","14704","15394","16115","16813","17472","18049","18615","19172","19708","20233","20848","21441",
"Sierra Leona","SLE","Población de 65 años de edad y más, total","SP.POP.65UP.TO","65179","66970","68479","69687","70588","71186","73371","75291","76934","78299","79391","82209","84766","87052","89082","90878","94060","97017","99713","102114","104209","107408","110112","112442","114555","116544","119631","122391","124429","125301","124868","125518","124095","120977","116634","111321","111247","110728","109923","108966","107859","112247","117405","122907","128257","133197","139479","144740","149187","153139","156804","162653","168120","173098","177424","181061","186780","191767",
"El Salvador","SLV","Población de 65 años de edad y más, total","SP.POP.65UP.TO","92473","94871","97208","99514","101809","104108","107070","109993","112862","115639","118312","122178","125924","129541","133047","136450","141339","146127","150842","155530","160257","166068","171906","177850","183968","190336","197677","205232","212974","220840","228789","236642","244427","252333","260656","269564","279535","289891","300540","311386","322437","334642","346861","358997","370855","382320","395391","407702","419470","430996","442441","453514","464717","476188","488107","500652","513853","527648",
"San Marino","SMR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Población de 65 años de edad y más, total","SP.POP.65UP.TO","81623","84588","87383","90013","92491","94817","98205","101628","104822","107453","109426","111286","112384","114188","118466","126058","136578","151946","169758","187280","202959","211605","214825","214420","212648","210874","213910","216927","219262","220086","218992","220485","220348","219091","217179","214796","218480","222838","227658","232838","238321","245564","253189","260939","268435","275533","284573","292849","300745","308836","317413","328305","339560","351045","362475","373730","388276","402660",
"Serbia","SRB","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","727192","755431","789174","824006","856829","872405","908167","939870","968072","993850","1017465","1038536","1057866","1072565","1082060","1085127","1082364","1074220","1064338","1058552","1059868","1069066","1086229","1107357","1131404","1156922","1187460","1219481",
"África al sur del Sahara (excluido altos ingresos)","SSA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","6711534","6902051","7077989","7240134","7389984","7528958","7760726","7981068","8191245","8391886","8584351","8868530","9139006","9396432","9641610","9875819","10208953","10532446","10848865","11159922","11466296","11833971","12187937","12530321","12863590","13190004","13633028","14064695","14486176","14899036","15306054","15801336","16282423","16752222","17215147","17674936","18220381","18744643","19248045","19727039","20179528","20763064","21315775","21847190","22368466","22888179","23620701","24345612","25062588","25771083","26475489","27306517","28130381","28958034","29802222","30673914","31712171","32760514",
"Sudán del Sur","SSD","Población de 65 años de edad y más, total","SP.POP.65UP.TO","80015","80964","81748","82336","82655","82691","84672","86411","87933","89298","90536","93317","96007","98619","101129","103531","107307","110959","114557","118208","121961","126814","131730","136531","140972","144906","150127","154267","157094","158416","158194","159622","159208","157889","156811","156529","162112","170439","180653","191669","202784","213177","223482","234172","245863","258947","273020","288175","304244","321023","338356","354296","370108","385390","399516","412296","423424","432783",
"África al sur del Sahara","SSF","Población de 65 años de edad y más, total","SP.POP.65UP.TO","6714054","6904657","7080662","7242874","7392796","7531848","7763668","7984076","8194325","8395044","8587585","8871823","9142374","9399862","9645122","9879442","10212700","10536332","10852840","11163993","11470457","11838218","12192227","12534627","12867947","13194439","13637484","14069344","14490835","14903700","15310704","15806097","16287248","16757192","17220306","17680227","18225856","18750300","19253939","19733174","20185835","20769305","21322104","21853321","22374435","22894031","23626692","24351702","25068944","25777627","26482391","27313260","28137211","28965046","29809478","30681578","31720106","32768762",
"Pequeños Estados","SST","Población de 65 años de edad y más, total","SP.POP.65UP.TO","650719","666986","683230","698705","713462","727794","749855","772393","795856","819669","843747","866779","888317","908559","927886","946434","970906","994040","1015844","1035340","1051997","1073434","1092409","1109601","1126459","1144445","1165948","1189092","1213894","1239922","1266488","1300163","1329938","1357381","1385168","1412525","1446428","1480039","1513029","1548175","1583453","1618795","1653957","1688624","1722404","1755295","1793876","1831405","1869530","1909477","1952972","2000916","2052723","2108509","2168453","2233294","2307036","2383274",
"Santo Tomé y Príncipe","STP","Población de 65 años de edad y más, total","SP.POP.65UP.TO","2556","2460","2321","2149","1949","1710","1969","2279","2666","3117","3609","3513","3424","3348","3295","3250","3510","3769","4034","4321","4608","4637","4683","4740","4791","4839","4960","5063","5151","5245","5347","5457","5574","5691","5798","5891","6013","6118","6211","6319","6430","6540","6656","6758","6813","6812","6785","6716","6604","6482","6351","6252","6142","6036","5942","5872","5872","5897",
"Suriname","SUR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","11995","12143","12361","12647","12971","13290","13615","13921","14181","14342","14390","14566","14579","14452","14264","14088","14520","14967","15384","15719","15956","16094","16165","16245","16430","16778","17060","17511","18077","18673","19244","19952","20612","21237","21883","22567","23359","24086","24734","25318","25864","26626","27407","28178","28894","29533","30210","30818","31394","32000","32668","33458","34287","35145","36036","36953","37988","39061",
"República Eslovaca","SVK","Población de 65 años de edad y más, total","SP.POP.65UP.TO","275658","292182","304679","317976","332109","346728","361309","375886","390372","404598","416765","428278","439702","450456","461590","473520","486591","500939","513877","521738","522096","517176","506129","492675","482926","480369","488585","501803","517555","531809","542450","551944","558219","564431","570042","575169","584175","592838","600454","606224","608472","613408","617084","619349","621873","625270","632639","640758","649951","660266","671359","686553","702937","720380","740054","762440","790011","819802",
"Eslovenia","SVN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","123267","127473","131933","136927","142230","147785","153046","158124","162597","166310","170036","176183","182023","187535","192053","196919","202777","207923","212237","215207","216353","213028","207369","201233","195319","191288","194277","199264","203822","208297","212602","219388","225586","231478","237746","244565","252291","259671","266478","273499","280525","287293","293475","299092","304440","309919","316292","323137","328377","335814","341574","346765","351867","357269","363875","372152","382274","393959",
"Suecia","SWE","Población de 65 años de edad y más, total","SP.POP.65UP.TO","880138","897730","916572","935994","957333","980796","1006415","1029956","1051364","1074835","1101929","1133406","1160494","1186034","1212647","1240181","1267203","1293023","1316716","1337639","1356384","1377955","1395151","1410087","1425377","1442272","1458826","1476259","1493819","1511024","1525504","1535948","1541215","1543389","1545972","1545457","1544018","1541614","1539521","1537164","1535202","1539363","1540676","1542484","1549100","1562713","1579641","1605370","1636353","1671327","1708560","1748039","1790271","1835219","1879929","1920420","1968128","2012049",
"Eswatini","SWZ","Población de 65 años de edad y más, total","SP.POP.65UP.TO","9609","9887","10127","10344","10536","10715","11028","11319","11599","11865","12126","12531","12926","13311","13684","14044","14558","15071","15558","16032","16490","17109","17708","18317","18959","19651","20393","21187","21992","22745","23418","24255","24981","25648","26319","27033","27901","28783","29651","30463","31192","32043","32673","33093","33331","33421","34061","34693","35324","35959","36590","37486","38393","39298","40176","41014","42163","43252",
"Sint Maarten (Dutch part)","SXM","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","2520","2606","2673","2740","2812","2890","2942","3008","3080","3158","3234","3293","3368","3430","3512","3623","3747","3886","3975","4071","4161","4247","4290","4306","4357","4435","4456","4649","4659","4664","4650","4761","4825","4970","5159","5291","5475","5657","5894","6135","6307","6241","6329","6131","5969","5852","5991","6090","6356","6544","6902","6743","6830","7012","7256","7664","7935","8248",
"República Árabe Siria","SYR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","182774","186769","189707","191940","193948","195950","199382","202705","205910","208879","211599","216568","221234","225643","229894","234052","240058","246008","252028","258240","264773","272757","280965","289587","298889","309032","321313","334175","347603","361540","376033","391326","406850","422804","439331","456465","476047","495479","514341","532044","548212","559886","570780","582395","596851","615866","640188","667939","695200","716696","729196","744915","749290","747710","748210","756939","770186","793622",
"Islas Turcas y Caicos","TCA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Población de 65 años de edad y más, total","SP.POP.65UP.TO","114727","117379","119845","122015","123797","125127","127913","130217","132130","133729","135044","138406","141456","144109","146293","147975","150939","153325","155209","156671","157781","160979","163908","166638","169215","171652","176032","180410","184684","188694","192376","197122","201463","205498","209350","213107","218322","223413","228479","233616","238874","245615","252430","259219","265831","272252","279531","286452","293069","299347","305344","312927","320099","327388","335547","345001","357299","370389",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","32457673","32574756","32725560","33006628","33167509","33331022","34811646","36349852","37947478","39538345","41069225","42860644","44554645","46202633","47836073","49457641","51537066","53593862","55696975","57842224","59979401","62502140","65036475","67481985","69754970","71927766","74106164","76193076","78222715","80302761","82565449","84873366","87419516","90162315","93006668","95884087","99553521","103018595","106354112","109679259","113046815","116513027","119936069","123273815","126407047","129328966","132438307","135402934","138355727","141461678","144873523","148848444","152977788","157600165","163215661","170091874","178403492","187929210",
"Europa y Asia central (BIRF y la AIF)","TEC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","18657941","19234755","19833584","20471792","21155419","21880171","22645689","23448894","24277966","25129553","26002322","26990657","27945944","28887718","29865440","30897815","31986805","33133380","34201756","34992324","35425006","35595490","35400616","35035239","34775008","34741588","35084473","35565799","36208415","37041736","38026962","39247262","40675220","42142456","43328403","44164562","44942957","45354294","45561797","45877317","46358733","47368949","48563447","49779492","50605164","50835522","51005624","50735734","50288662","50008052","49967188","50310535","50799804","51412151","52146069","53074813","54421041","55955371",
"Togo","TGO","Población de 65 años de edad y más, total","SP.POP.65UP.TO","50752","50955","50877","50691","50575","50613","52145","54086","56244","58396","60435","62681","64539","66108","67535","68920","71112","73188","75221","77278","79400","82454","85759","89201","92670","96083","99680","103092","106337","109439","112439","115603","118538","121381","124276","127330","130247","133151","136012","138745","141300","144904","148071","150936","153663","156363","160627","164771","168790","172687","176490","182660","188750","194797","200824","206874","214190","221338",
"Tailandia","THA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","908171","941512","977657","1015777","1054336","1092480","1132720","1171655","1210179","1249744","1291216","1334593","1379745","1425738","1470946","1514584","1569599","1622418","1673687","1724374","1775253","1832287","1888816","1946489","2007158","2072572","2151696","2237633","2332249","2437869","2556318","2682668","2815414","2954542","3100559","3254956","3412547","3577201","3749463","3929340","4116105","4307874","4504501","4701629","4893398","5078101","5254879","5426606","5600722","5785339","5984971","6205430","6439856","6691014","6961680","7253494","7543105","7851584",
"Tayikistán","TJK","Población de 65 años de edad y más, total","SP.POP.65UP.TO","99665","103257","107106","111276","115884","120960","126359","132179","138120","143732","148783","152682","155446","157363","158934","160467","164936","169558","173868","177236","179491","180795","181086","180994","181356","182621","185187","188286","192039","196757","202638","207396","212692","217658","221124","222516","226063","226712","225540","224254","223809","232108","242144","252231","259934","264097","266947","266820","265045","263439","263039","264272","266628","270454","276130","283976","295564","309231",
"Turkmenistán","TKM","Población de 65 años de edad y más, total","SP.POP.65UP.TO","83387","84334","85146","85972","87037","88469","90998","93862","96848","99668","102160","105309","107705","109546","111149","112642","115587","118368","120661","122031","122359","123709","124397","124711","125018","125561","127422","129205","131368","134549","139033","144834","152038","159777","166845","172634","178138","182162","185434","188955","193215","199999","206764","212736","216789","218360","218169","216516","214145","211938","210531","211949","213706","216328","220557","226764","235429","246295",
"América Latina y el Caribe (BIRF y la AIF)","TLA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","7541180","7845651","8151155","8456827","8762314","9067837","9397342","9725427","10053985","10383816","10716764","11098930","11474724","11848529","12226136","12610547","13048180","13486107","13919795","14340954","14747295","15184319","15606211","16025115","16456577","16911028","17454735","18005529","18570327","19156721","19769418","20483861","21211946","21945947","22672570","23386476","24230364","25059200","25884538","26721443","27581283","28527061","29490781","30475293","31480384","32511346","33573472","34659322","35784055","36964209","38214509","39552143","40934978","42394125","43970714","45692336","47511181","49457025",
"Timor-Leste","TLS","Población de 65 años de edad y más, total","SP.POP.65UP.TO","12795","12907","13048","13214","13382","13543","14063","14584","15067","15451","15722","16338","16881","17303","17543","17580","17172","16288","14989","13344","11343","11417","11550","11725","11899","12054","12179","12326","12487","12661","12844","13813","14819","15782","16640","17313","18029","18455","18727","19030","19495","20458","21791","23349","24880","26232","27967","29433","30793","32315","34146","35679","37470","39392","41234","42895","44573","46093",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","3598724","3708887","3813373","3913669","4011640","4107992","4234041","4357096","4477184","4594110","4708191","4853893","4996427","5133416","5261204","5378942","5524265","5658943","5788348","5918609","6053537","6231979","6416189","6610205","6819695","7049574","7313740","7591790","7881730","8180587","8487179","8835447","9189330","9550688","9921524","10304041","10693657","11079408","11461729","11839514","12212842","12617897","13019012","13417067","13807755","14189207","14502809","14801791","15098594","15409007","15746619","16115277","16493339","16901058","17372690","17932811","18619467","19404155",
"Tonga","TON","Población de 65 años de edad y más, total","SP.POP.65UP.TO","2104","2133","2176","2221","2262","2299","2345","2390","2414","2424","2412","2481","2537","2585","2632","2680","2749","2816","2893","2978","3065","3183","3291","3401","3501","3589","3703","3832","3970","4109","4259","4437","4614","4784","4961","5146","5252","5353","5458","5546","5608","5749","5870","5962","6032","6094","6133","6160","6159","6140","6105","6134","6165","6190","6213","6230","6265","6287",
"Asia meridional (BIRF y la AIF)","TSA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","17947905","18525860","19111229","19669257","20161246","20571786","21234452","21829763","22383121","22927143","23481319","24353834","25225808","26081897","26903977","27686555","28675240","29617416","30519997","31392389","32243451","33319612","34341757","35313203","36243492","37144919","38328963","39475271","40586806","41667967","42729628","44269126","45777062","47260183","48729739","50200250","52112507","53983867","55835428","57692822","59575204","61767739","63951529","66107638","68204183","70235921","72540045","74751827","76897177","79007160","81121365","83698060","86260556","88902026","91728309","94810592","98488299","102289952",
"África al sur del Sahara (BIRF y la AIF)","TSS","Población de 65 años de edad y más, total","SP.POP.65UP.TO","6714054","6904657","7080662","7242874","7392796","7531848","7763668","7984076","8194325","8395044","8587585","8871823","9142374","9399862","9645122","9879442","10212700","10536332","10852840","11163993","11470457","11838218","12192227","12534627","12867947","13194439","13637484","14069344","14490835","14903700","15310704","15806097","16287248","16757192","17220306","17680227","18225856","18750300","19253939","19733174","20185835","20769305","21322104","21853321","22374435","22894031","23626692","24351702","25068944","25777627","26482391","27313260","28137211","28965046","29809478","30681578","31720106","32768762",
